Codigo Proveedor ;Nombre ;Descripcion Larga;Detalle ;Familia;Clase ;Costo ;Precio Lista
1169751;IMPRESSORA EPSON M3170 4EM1 ;IMPRESSORA EPSON M3170 4EM1 WIRE 2V SG;Modelo: Ecotank M3170 C662B . Funciones: Impresora - Scanner - Fotocopiadora- Fax . Tecnolog¡a: Impresi¢n Inyecci¢n De Tinta Monocrom tica Precisioncore . Conectividad:  Wifi . Impresion: Impresi¢n Doble Cara Autom tica - Impresi¢n M¢vil: Epson Iprint Para Ios Y Android, Apple Airprint, Google Cloud Print, Certificada Para Mopria Y Wi-Fi Direct;31;31005;2843145;3980403
1155419;IMPRESORA HP 1000A LASER ;IMPRESORA HP 1000A LASER BRAN 220V SG;Impresora Hp 1000A Laser Bran 220V Sg;31;31005;1688913;2364478,2
764056;IMPRESORA HP PRO M203DW ;IMPRESORA HP PRO M203DW WIF LASER 220SG;Impresora Hp Pro Mfp M428Fdw Wirel 220V;31;31005;1230615;1722861
920230;IMPRESORA INTERMEC PC43T ;IMPRESORA INTERMEC PC43T USB PRETO;Impresora Intermec Pc43T Usb Preto;31;31005;3097755;4336857
868778;NOTEBOOK ACER I3 256G;"NOTEBOOK ACER SA5-271-34MN I3 6100 4G/256/12""S";"Notebook Acer Sa5-271-34Mn I3 6100 4G/256/12""S";31;31004;5105000;7147000
868785;NOTEBOOK ACER I5 256G;"NOTEBOOK ACER SA5-271-56TK I5 6200 8G/256/12""S";"Notebook Acer Sa5-271-56Tk I5 6200 8G/256/12""S";31;31004;6170000;8638000
1162844;NOTEBOOK ASUS F515JA;"NOTEBOOK ASUS F515JA-AH31 I3 1005G1 4/128/15""C";"Notebook Asus F515Ja-Ah31 I3 1005G1 4/128/15""C";31;31004;3826000;5356400
1183214;NOTEBOOK DYNABOOK TECRA A40;"NB DYNABOOK TECRA A40-G 5205U 4/128/14""P";"Nb Dynabook Tecra A40-G 5205U 4/128/14""P";31;31004;2752000;3852800
1179910;NOTEBOOK HP 11 AK1035NR X E8000 ;"NOTEBOOK HP 11-AK1035NR X5 E8000 4/32/11""BR RB";"Notebook Hp 11-Ak1035Nr X5 E8000 4/32/11""Br Rb";31;31004;1954000;2735600
1166521;NOTEBOOK HP 14-CB174WM N4020;"NOTEBOOK HP 14-CB174WM N4020 4GB/64GB/14"" PRE";"Notebook Hp 14-Cb174Wm N4020 4Gb/64Gb/14"" Pre";31;31004;2521000;3529400
1165722;NOTEBOOK HP 14 N4020 ;NOTEBOOK HP 14A-CA0090WM N4020 CHROME 4/64/14A;Notebook Hp 14A-Ca0090Wm N4020 Chrome 4/64/14A;31;31004;2796000;3914400
1163834;NOTEBOOK HP 15-DW0083WM N5030 ;"NOTEBOOK HP 15-DW0083WM N5030 4GB/128G/15.6""VM";"Notebook Hp 15-Dw0083Wm N5030 4Gb/128G/15.6""Vm";31;31004;3064000;4289600
1183207;NOTEBOOK HP 15-DY0009CA N4020 ;"NOTEBOOK HP 15-DY0009CA N4020 4G/128G/15.6""PR";"Notebook Hp 15-Dy0009Ca N4020 4G/128G/15.6""Pr";31;31004;3311000;4635400
1174885;NOTEBOOK HYUNDAI 4Z2EBK N3350 ;NOTEBOOK HYUNDAI 4Z2EBK N3350 4/64G+120SSD/14P;Notebook Hyundai 4Z2Ebk N3350 4/64G+120Ssd/14P;31;31004;2441000;3417400
1174854;NOTEBOOK HYUNDAI 4Z2EBK N3350 ;NOTEBOOK HYUNDAI 4Z2EBK N3350 4/64G+240SSD/14P;Notebook Hyundai 4Z2Ebk N3350 4/64G+240Ssd/14P;31;31004;2530000;3542000
1163872;NOTEBOOK LENOVO 81TA C340 ;NOTEBOOK LENOVO 81TA C340 N4000 CHROM 4/32/11C;Notebook Lenovo 81Ta C340 N4000 Chrom 4/32/11C;31;31004;3329000;4660600
1174861;NOTEBOOK HYUNDAI 4Z2ESG 120SSD;NB HYUNDAI 4Z2ESG N3350 4/64G+120SSD/14C;Nb Hyundai 4Z2Esg N3350 4/64G+120Ssd/14C;31;31004;2441000;3417400
1174830;NOTEBOOK HYUNDAI 4Z2ESG 240SSD;NB HYUNDAI 4Z2ESG N3350 4/64G+240SSD/14C;Nb Hyundai 4Z2Esg N3350 4/64G+240Ssd/14C;31;31004;2530000;3542000
1174892;"NOTEBOOK HYUNDAI 4Z2ESG 14.1""CI";"NB HYUNDAI 4Z2ESG N3350 4GB/64GB/14.1""CI";"Nb Hyundai 4Z2Esg N3350 4Gb/64Gb/14.1""Ci";31;31004;2175000;3045000
